01 фев 2020 19:58:48,864 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,864 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,879 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,895 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,911 system - system - system  INFO SQLConnectionLogger - CLOSE CONNECTION TO CACHE (size : 2) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,926 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 1) CONNECTION : 13508, Current connections count : 2
01 фев 2020 19:58:48,973 system - system - system  INFO SQLConnectionLogger - NEW CONNECTION FROM CACHE (size : 0) CONNECTION : 2960, Current connections count : 2
